Issue Date/Time,Street Number,Street Direction,Street Name,License Plate,License Plate State,License Plate Type,Violation Code,Violation Code Description,Unit,Vehicle Make,Fine Level 1 Amt,Fine Leve 2 Amt,Current Amt Due,Ticket Queue,Ticket Queue Date,Notice Level,Location,Latitude,Longitude
03/03/2017 12:36:00,1007,S,CANAL,E623905,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$50.00,Notice,03/08/2017 23:59:23,DETR,"1007 S CANAL Chicago, IL",41.8697114,-87.6392974
03/03/2017 12:43:00,975,S,CANAL ST,1613121B,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$0.00,Paid,04/16/2017 12:06:03,DETR,"975 S CANAL ST Chicago, IL",41.8700583,-87.6393097
03/03/2017 13:23:00,4560,N,BROADWAY,686TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Court,06/08/2017 06:07:34,VIOL,"4560 N BROADWAY Chicago, IL",41.9649321,-87.6575384
03/03/2017 13:27:00,34,S,DESPLAINES ST,920AZA,IN,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$0.00,Dismissed,04/07/2017 08:47:24,,"34 S DESPLAINES ST Chicago, IL",41.8805041,-87.6440608
03/03/2017 13:30:00,36,S,DESPLAINES ST,Q885570,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$0.00,Paid,03/15/2017 17:02:02,VIOL,"36 S DESPLAINES ST Chicago, IL",41.8805041,-87.6440608
03/03/2017 13:33:00,18,S,DESPLAINES ST,Z414932,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,JEEP,$150.00,$300.00,$0.00,Paid,04/11/2017 21:18:21,VIOL,"18 S DESPLAINES ST Chicago, IL",41.8805041,-87.6440608
03/03/2017 14:15:00,837,N,MILWAUKEE,R884840,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,BMW,$150.00,$300.00,$0.00,Paid,03/13/2017 23:28:03,VIOL,"837 N MILWAUKEE Chicago, IL",41.8973073,-87.6568422
03/03/2017 14:24:00,4038,W,MADISON,380T726,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,011,PONT,$150.00,$300.00,$300.00,Notice,03/15/2017 23:31:45,SEIZ,"4038 W MADISON Chicago, IL",41.881122,-87.7272519
03/03/2017 14:26:00,4131,W,MADISON,P638586,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHEV,$150.00,$300.00,$300.00,Notice,03/15/2017 23:31:45,SEIZ,"4131 W MADISON Chicago, IL",41.8803697,-87.7292937
03/03/2017 18:35:00,4030,W,MADISON,AH26756,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,PONT,$150.00,$300.00,$0.00,Paid,03/14/2017 12:37:02,,"4030 W MADISON Chicago, IL",41.8810886,-87.7268375
03/03/2017 20:09:00,4504,N,KEDZIE AVE,8828LY,IL,LIV,0940060,PARK/STAND ON BICYCLE PATH,0502,CHEV,$150.00,$300.00,$0.00,Dismissed,04/18/2017 11:23:01,,"4504 N KEDZIE AVE Chicago, IL",41.9631992,-87.7084591
03/03/2017 21:51:00,4616,N,KEDZIE AVE,AG33600,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,FORD,$150.00,$300.00,$0.00,Dismissed,05/18/2017 15:19:00,VIOL,"4616 N KEDZIE AVE Chicago, IL",41.965286,-87.7087302
03/03/2017 21:55:00,4620,N,KEDZIE AVE,E344268,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,NISS,$150.00,$300.00,$0.00,Paid,04/13/2017 06:26:02,VIOL,"4620 N KEDZIE AVE Chicago, IL",41.9653922,-87.7086749
03/04/2017 01:18:00,2145,S,HALSTED,E814653,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,MAZD,$150.00,$300.00,$0.00,Paid,03/30/2017 11:55:02,VIOL,"2145 S HALSTED Chicago, IL",41.8529047,-87.6462947
03/04/2017 01:19:00,2143,S,HALSTED,S102004,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,CHEV,$150.00,$300.00,$0.00,Paid,05/15/2017 18:33:04,DETR,"2143 S HALSTED Chicago, IL",41.8530151,-87.6463837
03/04/2017 11:19:00,3428,N,SOUTHPORT,FMS3092,OH,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HYUN,$150.00,$300.00,$0.00,Paid,05/25/2017 08:03:03,DETR,"3428 N SOUTHPORT Chicago, IL",41.9442952,-87.6642042
03/04/2017 13:39:00,851,S,CANAL,P887307,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,$150.00,$300.00,$300.00,Notice,03/08/2017 23:54:29,FINL,"851 S CANAL Chicago, IL",41.8714677,-87.6384185
03/04/2017 14:31:00,2251,W,WARREN AVE,Q932134,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$300.00,Notice,03/08/2017 23:53:05,SEIZ,"2251 W WARREN AVE Chicago, IL",41.8819492,-87.6834847
03/04/2017 16:45:00,1149,S,CANAL,K615065,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,MITS,$150.00,$300.00,$300.00,Notice,03/08/2017 23:55:30,SEIZ,"1149 S CANAL Chicago, IL",41.8681258,-87.6392367
03/04/2017 16:49:00,1147,S,CANAL,Y952380,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,CHRY,$150.00,$300.00,$50.00,Notice,03/09/2017 00:08:58,DETR,"1147 S CANAL Chicago, IL",41.8681723,-87.6392385
03/04/2017 17:00:00,4018,W,MADISON,S848089,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,LINC,$150.00,$300.00,$300.00,Notice,03/15/2017 23:28:03,SEIZ,"4018 W MADISON Chicago, IL",41.8809508,-87.7264113
03/05/2017 11:49:00,901,S,WABASH AV,ZV50274,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,AUDI,$150.00,$300.00,$0.00,Paid,05/09/2017 21:18:15,DETR,"901 S WABASH AV Chicago, IL",41.8705353,-87.6259022
03/05/2017 12:00:00,2862,N,CLARK,Z125840,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,TOYT,$150.00,$300.00,$0.00,Dismissed,05/03/2017 09:36:09,,"2862 N CLARK Chicago, IL",41.9343739,-87.6463378
03/05/2017 12:12:00,2914,N,CLARK,GRW7339,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,TOYT,$150.00,$300.00,$150.00,Define,03/07/2017 21:06:41,,"2914 N CLARK Chicago, IL",41.9353434,-87.6472131
03/05/2017 12:32:00,3156,N,CLARK,S879385,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,NISS,$150.00,$300.00,$0.00,Paid,07/07/2017 06:22:03,DETR,"3156 N CLARK Chicago, IL",41.9391538,-87.6503904
03/05/2017 12:46:00,3174,N,CLARK,8826175,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,FORD,$150.00,$300.00,$0.00,Paid,03/09/2017 21:16:15,,"3174 N CLARK Chicago, IL",41.939576,-87.6507475
03/05/2017 19:33:00,10,E,HARRISON ST,GSB6031,OH,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,MITS,$150.00,$300.00,$0.00,Dismissed,05/27/2017 15:05:11,,"10 E HARRISON ST Chicago, IL",41.8745985,-87.627209
03/06/2017 01:18:00,3350,W,LAKE ST,289T995,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,011,CHEV,$150.00,$300.00,$300.00,Notice,03/15/2017 23:28:32,FINL,"3350 W LAKE ST Chicago, IL",41.8848366,-87.7106651
03/06/2017 09:50:00,1148,W,18TH ST,R597373,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,GMC,$150.00,$300.00,$0.00,Paid,04/07/2017 13:17:02,VIOL,"1148 W 18TH ST Chicago, IL",41.858234,-87.655316
03/06/2017 09:53:00,117,N,CLINTON,19017K,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,001,FLNR,$150.00,$300.00,$0.00,Paid,04/17/2017 10:25:05,VIOL,"117 N CLINTON Chicago, IL",41.8836951,-87.6408958
03/06/2017 18:14:00,1139,S,CANAL,299515,IL,HCP,0940060,PARK/STAND ON BICYCLE PATH,0502,DODG,$150.00,$300.00,$300.00,Notice,03/16/2017 00:06:53,SEIZ,"1139 S CANAL Chicago, IL",41.8682661,-87.6392421
03/06/2017 20:02:00,1143,S,CANAL,Q222846,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,KIA,$150.00,$300.00,$300.00,Notice,05/19/2017 19:00:16,FINL,"1143 S CANAL Chicago, IL",41.8682036,-87.6392397
03/06/2017 20:04:00,1147,S,CANAL,V625464,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,HYUN,$150.00,$300.00,$0.00,Paid,03/11/2017 23:56:02,,"1147 S CANAL Chicago, IL",41.8681723,-87.6392385
03/07/2017 07:56:00,426,N,DEARBORN,1558663,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,018,DODG,$150.00,$300.00,$0.00,Dismissed,06/04/2017 13:10:20,,"426 N DEARBORN Chicago, IL",41.8900154,-87.6296172
03/07/2017 14:23:00,3336,N,CLARK,BB2971,IL,HCP,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,04/10/2017 10:15:04,DETR,"3336 N CLARK Chicago, IL",41.9427067,-87.653176
03/07/2017 18:11:00,3442,S,HALSTED ST,N664592,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,03/13/2017 15:34:01,,"3442 S HALSTED ST Chicago, IL",41.8313848,-87.6464088
03/07/2017 18:53:00,1334,W,18TH ST,H802046,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,JEEP,$150.00,$300.00,$0.00,Dismissed,05/20/2017 11:26:20,VIOL,"1334 W 18TH ST Chicago, IL",41.8580672,-87.6602297
03/08/2017 07:52:00,2434,W,AUGUSTA BOULEVARD,Y993669,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$0.00,Paid,03/30/2017 19:09:02,VIOL,"2434 W AUGUSTA BOULEVARD Chicago, IL",41.8995464,-87.6884219
03/08/2017 09:58:00,140,S,DEARBORN ST,2015088B,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$0.00,Dismissed,06/08/2017 08:39:40,VIOL,"140 S DEARBORN ST Chicago, IL",41.8797828,-87.6297248
03/08/2017 12:56:00,111,W,WASHINGTON STREET,Y771980,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,KIA,$150.00,$300.00,$300.00,Notice,03/15/2017 23:33:37,FINL,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
03/08/2017 13:05:00,822,W,JACKSON BOULEVARD,126822H,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$0.00,Paid,04/07/2017 21:14:58,VIOL,"822 W JACKSON BOULEVARD Chicago, IL",41.8779329,-87.6482181
03/08/2017 13:23:00,3326,N,CLARK,4499381,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$0.00,Paid,05/03/2017 09:56:02,DETR,"3326 N CLARK Chicago, IL",41.942353,-87.6529572
03/08/2017 13:42:00,4123,W,MADISON,N248074,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHEV,$150.00,$300.00,$300.00,Notice,03/22/2017 23:16:59,FINL,"4123 W MADISON Chicago, IL",41.8803508,-87.7291
03/08/2017 13:45:00,4127,W,MADISON,ZX33372,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHRY,$150.00,$300.00,$300.00,Notice,03/23/2017 00:12:07,FINL,"4127 W MADISON Chicago, IL",41.8804962,-87.7291891
03/08/2017 13:52:00,4520,N,ELSTON,3185TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$300.00,Notice,03/15/2017 23:34:34,FINL,"4520 N ELSTON Chicago, IL",41.9627382,-87.7328383
03/08/2017 13:53:00,4516,N,ELSTON,404691D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$150.00,Court,04/20/2017 05:13:18,VIOL,"4516 N ELSTON Chicago, IL",41.962682,-87.732739
03/08/2017 14:06:00,140,S,DEARBORN ST,Y840088,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,GMC,$150.00,$300.00,$0.00,Dismissed,05/19/2017 13:35:27,VIOL,"140 S DEARBORN ST Chicago, IL",41.8797828,-87.6297248
03/08/2017 14:26:00,111,W,WASHINGTON STREET,Q892921,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,JEEP,$150.00,$300.00,$300.00,Notice,05/12/2017 19:00:21,FINL,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
03/08/2017 14:27:00,111,W,WASHINGTON STREET,Q976967,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Paid,05/02/2017 10:28:05,DETR,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
03/08/2017 14:38:00,4121,W,MADISON,Q287088,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,FORD,$150.00,$300.00,$300.00,Notice,03/22/2017 23:16:59,FINL,"4121 W MADISON Chicago, IL",41.8803626,-87.7290051
03/08/2017 14:42:00,40,W,MADISON,Q820991,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,HOND,$150.00,$300.00,$300.00,Notice,03/22/2017 23:16:59,FINL,"40 W MADISON Chicago, IL",41.8822967,-87.6293398
03/08/2017 14:46:00,4025,W,MADISON ST,Q820991,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$300.00,Notice,03/15/2017 23:33:23,FINL,"4025 W MADISON ST Chicago, IL",41.8803837,-87.7267161
03/08/2017 14:47:00,21,W,WASHINGTON STREET,1552TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Dismissed,05/30/2017 12:09:09,VIOL,"21 W WASHINGTON STREET Chicago, IL",41.8832317,-87.6286276
03/09/2017 10:29:00,17,W,WASHINGTON STREET,Q501613,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,07/01/2017 16:26:02,VIOL,"17 W WASHINGTON STREET Chicago, IL",41.8832317,-87.6285983
03/09/2017 12:19:00,917,W,WASHINGTON BLVD,GEULA,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,$150.00,$300.00,$0.00,Paid,05/12/2017 09:58:04,VIOL,"917 W WASHINGTON BLVD Chicago, IL",41.8828838,-87.650461
03/09/2017 12:59:00,4520,N,ELSTON,633TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$300.00,Notice,03/15/2017 23:45:17,SEIZ,"4520 N ELSTON Chicago, IL",41.9627382,-87.7328383
03/09/2017 13:03:00,4519,N,ELSTON,DL6557E,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,SUZI,$150.00,$300.00,$150.00,Define,03/10/2017 21:04:36,,"4519 N ELSTON Chicago, IL",41.9630859,-87.732293
03/09/2017 13:10:00,111,W,WASHINGTON STREET,35760ZB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$0.00,Paid,03/10/2017 21:22:36,,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
03/09/2017 13:15:00,510,N,WELLS,N656128,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,04/05/2017 21:09:02,VIOL,"510 N WELLS Chicago, IL",41.8911401,-87.6344062
03/09/2017 14:23:00,3701,N,SOUTHPORT,3362257,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LEXU,$150.00,$300.00,$0.00,Paid,04/07/2017 21:16:01,VIOL,"3701 N SOUTHPORT Chicago, IL",41.9490458,-87.6636962
03/10/2017 09:44:00,2149,W,JACKSON BOULEVARD,JTN933,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,06/12/2017 16:33:06,DETR,"2149 W JACKSON BOULEVARD Chicago, IL",41.8776196,-87.6806863
03/10/2017 10:03:00,1815,N,CLYBOURN AVE,DAP3877,MI,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,06/02/2017 11:28:04,DETR,"1815 N CLYBOURN AVE Chicago, IL",41.9141784,-87.6537111
03/10/2017 10:23:00,1505,N,WELLS,2300808,IN,APP,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLV,$150.00,$300.00,$0.00,Paid,03/16/2017 21:18:18,,"1505 N WELLS Chicago, IL",41.9093919,-87.63432
03/10/2017 10:23:00,1528,N,WELLS,9718272,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LNDR,$150.00,$300.00,$150.00,Court,04/27/2017 05:11:29,VIOL,"1528 N WELLS Chicago, IL",41.9099578,-87.6350054
03/10/2017 10:24:00,1515,N,WELLS,91175T,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$0.00,Paid,03/24/2017 07:11:02,,"1515 N WELLS Chicago, IL",41.9096404,-87.6343554
03/10/2017 10:27:00,1447,N,WELLS,28882K,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$0.00,Paid,03/31/2017 11:29:03,VIOL,"1447 N WELLS Chicago, IL",41.9090322,-87.6343256
03/10/2017 10:27:00,1561,N,WELLS,70822H,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$0.00,Paid,04/03/2017 10:41:03,VIOL,"1561 N WELLS Chicago, IL",41.9109257,-87.6343997
03/10/2017 10:31:00,1615,N,WELLS,6583MK,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$0.00,Paid,03/29/2017 08:47:04,VIOL,"1615 N WELLS Chicago, IL",41.9115893,-87.6344427
03/10/2017 11:15:00,111,W,WASHINGTON,2682162,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,495,TOYT,$150.00,$300.00,$0.00,Paid,06/21/2017 13:35:04,DETR,"111 W WASHINGTON Chicago, IL",41.8828273,-87.6316716
03/10/2017 12:53:00,115,S,FRANKLIN,5863TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,211,TOYT,$150.00,$300.00,$0.00,Dismissed,06/20/2017 08:43:44,DETR,"115 S FRANKLIN Chicago, IL",41.8800778,-87.6348264
03/10/2017 13:24:00,31,S,FRANKLIN,P788431,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,211,GMC,$150.00,$300.00,$0.00,Paid,05/22/2017 21:20:51,,"31 S FRANKLIN Chicago, IL",41.881242,-87.6352923
03/10/2017 13:33:00,225,W,ILLINOIS,253MJG,IN,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Define,03/13/2017 21:05:27,,"225 W ILLINOIS Chicago, IL",41.8905143,-87.6352812
03/10/2017 14:18:00,4545,N,ELSTON,72950ZB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,$150.00,$300.00,$0.00,Paid,03/15/2017 14:21:04,,"4545 N ELSTON Chicago, IL",41.9636244,-87.7331012
03/10/2017 14:48:00,921,W,WASHINGTON BLVD,7761094,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,$150.00,$300.00,$0.00,Paid,04/12/2017 09:00:03,VIOL,"921 W WASHINGTON BLVD Chicago, IL",41.8830892,-87.650606
03/10/2017 16:30:00,1229,W,FULLERTON AV,94041FF,IL,FFM,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Notice,07/01/2017 13:01:34,DETR,"1229 W FULLERTON AV Chicago, IL",41.9250243,-87.6597147
03/10/2017 16:42:00,5420,W,MADISON ST,246T585,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,015,CHEV,$150.00,$300.00,$300.00,Notice,03/22/2017 23:29:53,FINL,"5420 W MADISON ST Chicago, IL",41.880673,-87.761081
03/10/2017 20:05:00,3240,W,DOUGLAS BLVD,Q632738,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,CHEV,$150.00,$300.00,$334.00,Notice,05/16/2017 10:00:35,FINL,"3240 W DOUGLAS BLVD Chicago, IL",41.8632468,-87.707197
03/10/2017 20:30:00,1653,S,BLUE ISLAND,Y890789,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,SUBA,$150.00,$300.00,$0.00,Paid,03/28/2017 08:42:02,VIOL,"1653 S BLUE ISLAND Chicago, IL",,
03/11/2017 07:05:00,5610,S,RACINE,V155862,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,007,FORD,$150.00,$300.00,$300.00,Notice,03/23/2017 00:04:36,FINL,"5610 S RACINE Chicago, IL",41.7919735,-87.6551439
03/11/2017 10:21:00,2116,W,ROSCOE,702YRW,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,BUIC,$150.00,$300.00,$0.00,Paid,04/04/2017 07:30:02,,"2116 W ROSCOE Chicago, IL",41.9434004,-87.6816516
03/11/2017 14:35:00,4430,W,MADISON,AH49771,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHEV,$150.00,$300.00,$300.00,Notice,03/30/2017 00:03:34,FINL,"4430 W MADISON Chicago, IL",41.8810069,-87.736731
03/11/2017 14:50:00,2145,S,ARCHER,ZV59826,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,AUDI,$150.00,$300.00,$0.00,Paid,03/20/2017 21:56:02,VIOL,"2145 S ARCHER Chicago, IL",41.853352,-87.633336
03/11/2017 14:58:00,2148,S,ARCHER,E819547,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,VOLK,$150.00,$300.00,$300.00,Notice,03/16/2017 00:16:54,FINL,"2148 S ARCHER Chicago, IL",41.853717,-87.634056
03/12/2017 10:17:00,4134,W,MADISON,E337154,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,KIA,$150.00,$300.00,$300.00,Notice,03/22/2017 23:31:50,SEIZ,"4134 W MADISON Chicago, IL",41.8806738,-87.7295334
03/12/2017 12:24:00,4031,W,MADISON,Z774486,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHEV,$150.00,$300.00,$0.00,Paid,07/07/2017 09:19:02,DETR,"4031 W MADISON Chicago, IL",41.8803769,-87.7268683
03/12/2017 17:17:00,1847,W,DIVISION,E816290,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,JEEP,$150.00,$300.00,$0.00,Dismissed,05/31/2017 11:11:25,,"1847 W DIVISION Chicago, IL",41.9032421,-87.6742072
03/12/2017 21:31:00,204,E,35TH,E550824,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,002,VOLK,$150.00,$300.00,$300.00,Notice,03/23/2017 00:05:59,SEIZ,"204 E 35TH Chicago, IL",41.8311563,-87.6214382
03/13/2017 09:47:00,1427,N,HALSTED ST,V198834,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,05/12/2017 10:40:17,DETR,"1427 N HALSTED ST Chicago, IL",41.9072,-87.647903
03/13/2017 10:40:00,2743,S,CALIFORNIA BLVD,Q145239,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,JEEP,$150.00,$300.00,$0.00,Paid,04/25/2017 14:51:02,DETR,"2743 S CALIFORNIA BLVD Chicago, IL",41.8443809,-87.6946537
03/13/2017 12:35:00,1323,W,MORSE AVE,IRA230,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MERC,$150.00,$300.00,$0.00,Paid,03/30/2017 21:14:42,VIOL,"1323 W MORSE AVE Chicago, IL",42.0076909,-87.6648965
03/13/2017 12:35:00,1219,N,WELLS,233UNE,WI,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MITS,$150.00,$300.00,$150.00,Court,04/27/2017 05:14:39,VIOL,"1219 N WELLS Chicago, IL",41.9044536,-87.6340532
03/13/2017 12:36:00,1239,N,WELLS,FP3226,IL,PFR,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$150.00,Define,03/14/2017 21:03:45,,"1239 N WELLS Chicago, IL",41.9050802,-87.6338593
03/13/2017 13:04:00,1457,N,HALSTED ST,Z602356,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MITS,$150.00,$300.00,$0.00,Paid,04/18/2017 21:21:09,VIOL,"1457 N HALSTED ST Chicago, IL",41.908052,-87.6478474
03/13/2017 13:09:00,19,W,WASHINGTON STREET,Q432205,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,SATR,$150.00,$300.00,$300.00,Notice,05/10/2017 10:59:15,FINL,"19 W WASHINGTON STREET Chicago, IL",41.8832317,-87.628613
03/13/2017 13:09:00,15,W,WASHINGTON STREET,Z862318,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,05/20/2017 19:21:01,DETR,"15 W WASHINGTON STREET Chicago, IL",41.8829813,-87.6285842
03/14/2017 12:15:00,320,W,RANDOLPH,E626173,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,CHRY,$150.00,$300.00,$150.00,Notice,06/22/2017 02:19:46,VIOL,"320 W RANDOLPH Chicago, IL",41.8846823,-87.6361771
03/14/2017 15:40:00,216,E,35TH,1642818B,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,002,DODG,$150.00,$300.00,$300.00,Notice,03/29/2017 23:32:57,SEIZ,"216 E 35TH Chicago, IL",41.8312508,-87.6210333
03/14/2017 17:52:00,135,N,CLINTON,S713472,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,211,CHEV,$150.00,$300.00,$0.00,Paid,03/23/2017 12:00:03,,"135 N CLINTON Chicago, IL",41.8841961,-87.6409765
03/14/2017 18:07:00,123,S,FRANKLIN,3723TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,211,TOYT,$150.00,$300.00,$0.00,Dismissed,05/12/2017 12:30:56,,"123 S FRANKLIN Chicago, IL",41.8800872,-87.6352722
03/14/2017 19:27:00,1012,W,ARMITAGE,823LBV,WI,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,FORD,$150.00,$300.00,$0.00,Paid,03/20/2017 21:17:50,,"1012 W ARMITAGE Chicago, IL",41.91836,-87.653967
03/15/2017 10:01:00,800,W,JACKSON BOULEVARD,132257,NE,APP,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$0.00,Paid,04/04/2017 21:19:39,,"800 W JACKSON BOULEVARD Chicago, IL",41.8779544,-87.6472344
03/15/2017 11:57:00,111,W,WASHINGTON STREET,Q672215,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LNDR,$150.00,$300.00,$0.00,Dismissed,04/26/2017 14:39:19,VIOL,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
