X,Y,field_1,Issue Date,Violation Location,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,Fine Level 2 Amount,Curr Amt Due,Ticket Queue,Ticket Queue Date,Notice Level,Hear Decision,bike block,Count,Latitude,Longitude
-87.672503,42.01829,893,8/31/2016 16:27,7476 N ROGERS,R179330,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,9/21/2016 13:33,VIOL,N,TRUE,1,42.01829,-87.672503
-87.6352917,41.8812143,894,8/31/2016 12:13,29 S FRANKLIN ST,Q763893,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,300,Notice,1/21/2017 11:35,SEIZ,Y,TRUE,1,41.8812143,-87.6352917
-87.6720072,42.0178264,895,8/31/2016 16:28,7478 N ROGERS,P189355,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,ACUR,150,300,-150,Paid,9/21/2016 13:31,VIOL,N,TRUE,1,42.0178264,-87.6720072
-87.6666745,42.0081105,896,8/31/2016 17:02,1416 W MORSE AV,3130GI,IL,UAV,940060,PARK/STAND ON BICYCLE PATH,498,AUDI,150,300,0,Paid,9/17/2016 10:04,VIOL,N,TRUE,1,42.0081105,-87.6666745
-87.6716587,41.8668876,897,8/30/2016 16:07,1804 W ROOSEVELT RD,Q722597,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,HOND,150,300,366,Notice,9/8/2016 1:36,FINL,N,TRUE,1,41.8668876,-87.6716587
-87.62682,41.8830478,898,9/1/2016 7:00,25 E WASHINGTON STREET,S727928,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,BMW,150,300,0,Paid,11/4/2016 12:58,DETR,N,TRUE,10,41.8830478,-87.62682
-87.6234327,41.8843575,899,9/1/2016 14:35,123 E RANDOLPH,L241989,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,11/15/2016 18:53,DETR,N,TRUE,1,41.8843575,-87.6234327
-87.647187,41.874319,900,9/1/2016 10:09,624 S HALSTED ST,P123561,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,150,Define,9/2/2016 21:07,,N,TRUE,1,41.874319,-87.647187
-87.6502265,41.9256717,901,9/1/2016 7:55,834 W FULLERTON AVE,V853446,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MERC,150,300,0,Paid,10/7/2016 16:49,VIOL,N,TRUE,2,41.9256717,-87.6502265
-87.6964921,41.7717813,902,8/23/2016 22:38,2935 W MAQUETTE RD,Q515336,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,2,PONT,150,300,366,Notice,9/8/2016 2:15,FINL,N,TRUE,1,41.7717813,-87.6964921
-87.6400389,41.8689103,903,9/2/2016 12:44,1100 S CANAL,385192D,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,MERZ,150,300,0,Paid,10/28/2016 16:22,DETR,N,TRUE,14,41.8689103,-87.6400389
-87.6840108,41.9178256,904,9/2/2016 7:23,2236 W ARMITAGE,P201789,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HYUN,150,300,0,Paid,10/6/2016 21:47,VIOL,N,TRUE,1,41.9178256,-87.6840108
-87.6403337,41.8745854,905,9/1/2016 9:07,518 W HARRISON,16802PT,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,FORD,150,300,0,Paid,10/11/2016 21:31,,N,TRUE,1,41.8745854,-87.6403337
-87.6415659,41.874603,906,9/1/2016 9:14,550 W HARRISON,1423257B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,1,MAZD,150,300,366,Notice,9/14/2016 23:53,FINL,N,TRUE,2,41.874603,-87.6415659
-87.6271388,41.8547767,907,8/31/2016 11:14,2032 S STATE STREET,E968768,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,211,TOYT,150,300,0,Paid,10/10/2016 11:42,VIOL,N,TRUE,1,41.8547767,-87.6271388
-87.6162536,41.8828618,908,8/31/2016 21:45,100 N LAKE SHORE DR,DV1619,IL,MCY,940060,PARK/STAND ON BICYCLE PATH,211,HARL,150,300,0,Dismissed,10/3/2016 15:10,,Y,TRUE,1,41.8828618,-87.6162536
-87.644341,41.7769959,909,8/30/2016 13:31,6431 S HALSTED,821S068,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,7,HYUN,150,300,366,Notice,9/14/2016 23:56,SEIZ,N,TRUE,1,41.7769959,-87.644341
-87.6443369,41.775141,910,8/30/2016 14:05,6531 S HALSTED,R873001,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,7,FORD,150,300,0,Paid,11/30/2016 11:56,DETR,Y,TRUE,1,41.775141,-87.6443369
-87.640414,41.8745832,911,9/1/2016 7:41,520 W HARRISON,S943845,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,1,DODG,150,300,0,Paid,10/13/2016 18:01,,N,TRUE,2,41.8745832,-87.640414
-87.6271313,41.8544026,912,8/29/2016 13:17,2059 S STATE STR,V780138,MI,PAS,940060,PARK/STAND ON BICYCLE PATH,145,HOND,150,300,150,Define,9/7/2016 21:06,,N,TRUE,1,41.8544026,-87.6271313
-87.6298721,41.88606,913,9/6/2016 7:43,200 N DEARBORN ST,N244973,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Paid,10/20/2016 14:40,VIOL,N,TRUE,2,41.88606,-87.6298721
-87.6298721,41.88606,914,9/6/2016 7:46,200 N DEARBORN ST,79142HB,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,0,Paid,10/19/2016 21:25,VIOL,N,TRUE,2,41.88606,-87.6298721
-87.6264507,41.8832409,915,9/6/2016 11:05,37 E WASHINGTON STREET,S445474,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,SUBA,150,300,0,Dismissed,11/18/2016 13:12,VIOL,Y,TRUE,1,41.8832409,-87.6264507
-87.647993,41.8779377,916,9/6/2016 14:29,818 W JACKSON BOULEVARD,Z548733,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,VOLK,150,300,366,Notice,11/18/2016 19:00,SEIZ,N,TRUE,1,41.8779377,-87.647993
-87.6296706,41.8920833,917,9/6/2016 12:03,546 N DEARBORN ST,N800416,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,SUBA,150,300,366,Notice,9/15/2016 0:23,SEIZ,N,TRUE,2,41.8920833,-87.6296706
-87.6349387,41.9071805,918,9/3/2016 15:50,1350 N WELLS,E670962,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,211,ACUR,150,300,366,Notice,11/8/2016 13:34,SEIZ,Y,TRUE,1,41.9071805,-87.6349387
-87.6389681,41.8675497,919,9/2/2016 15:40,1159 S CANAL,L282226,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,211,HYUN,150,300,366,Notice,9/8/2016 21:06,SEIZ,N,TRUE,5,41.8675497,-87.6389681
-87.6297248,41.8797828,920,9/7/2016 13:34,140 S DEARBORN ST,Q252007,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,VOLK,150,300,0,Dismissed,11/16/2016 12:26,VIOL,Y,TRUE,7,41.8797828,-87.6297248
-87.6514153,41.8902354,921,8/31/2016 11:49,936 W HUBBAR,E742326,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,CHEV,150,300,0,Paid,9/28/2016 10:22,VIOL,N,TRUE,1,41.8902354,-87.6514153
-87.647548,41.8775955,922,9/8/2016 10:21,308 S HALSTED ST,1131546B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,9/23/2016 21:24,VIOL,N,TRUE,1,41.8775955,-87.647548
-87.646024,41.842928,923,9/8/2016 9:57,2817 S HALSTED ST,7757MS,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,STRG,150,300,150,Define,9/9/2016 21:07,,N,TRUE,1,41.842928,-87.646024
-87.7198814,41.8850835,924,9/4/2016 23:43,3753 W LAKE ST,Q333932,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CHRY,150,300,366,Notice,9/15/2016 2:26,SEIZ,N,TRUE,1,41.8850835,-87.7198814
-87.7198439,41.8850813,925,9/4/2016 23:44,3751 W LAKE ST,Q364977,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,JEEP,150,300,366,Notice,9/15/2016 2:26,SEIZ,N,TRUE,3,41.8850813,-87.7198439
-87.7198065,41.8850791,926,9/4/2016 23:44,3749 W LAKE ST,Q132426,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,AUDI,150,300,366,Notice,9/15/2016 2:26,FINL,N,TRUE,3,41.8850791,-87.7198065
-87.727114,41.881124,927,9/2/2016 11:34,4036 W MADISON,Q612170,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,VOLV,150,300,366,Notice,9/15/2016 3:37,SEIZ,N,TRUE,10,41.881124,-87.727114
-87.7448396,41.8807738,928,9/2/2016 13:14,4744 W MADISON,S712167,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,FORD,150,300,366,Notice,9/15/2016 2:26,SEIZ,N,TRUE,1,41.8807738,-87.7448396
-87.726308,41.8804019,929,9/2/2016 13:31,4013 W MADISON,K665496,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,366,Notice,9/15/2016 2:26,SEIZ,N,TRUE,1,41.8804019,-87.726308
-87.7199564,41.8850879,930,9/4/2016 23:50,3757 W LAKE ST,E559795,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,366,Notice,9/15/2016 2:26,SEIZ,N,TRUE,1,41.8850879,-87.7199564
-87.7194692,41.8850593,931,9/5/2016 0:01,3731 W LAKE ST,X605097,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,DODG,150,300,150,Define,9/12/2016 21:06,,N,TRUE,1,41.8850593,-87.7194692
-87.7190944,41.8850373,932,9/5/2016 0:11,3711 W LAKE ST,S461397,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,266.88,Notice,9/15/2016 2:26,SEIZ,N,TRUE,1,41.8850373,-87.7190944
-87.7190569,41.8850351,933,9/5/2016 0:13,3709 W LAKE,6980076,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,FORD,150,300,0,Paid,11/14/2016 8:53,DETR,N,TRUE,1,41.8850351,-87.7190569
-87.6417298,41.8901348,934,9/9/2016 9:59,700 N CLINTON ST,S683178,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Dismissed,10/31/2016 12:15,VIOL,Y,TRUE,1,41.8901348,-87.6417298
-87.6352928,41.8812645,935,9/9/2016 12:41,23 S FRANKLIN ST,6919128,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Paid,11/11/2016 15:49,DETR,N,TRUE,1,41.8812645,-87.6352928
-87.6758909,41.8227597,936,9/9/2016 9:09,2011 W PERSHING ROAD,E227594,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,366,Notice,9/15/2016 3:50,FINL,N,TRUE,1,41.8227597,-87.6758909
-87.6392632,41.8688149,937,9/11/2016 14:09,1102 S CANAL,Z713950,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,MERC,150,300,366,Notice,9/15/2016 2:43,FINL,N,TRUE,2,41.8688149,-87.6392632
-87.663691,41.949318,938,9/8/2016 22:02,3711 N SOUTHPORT AV,S920758,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,NISS,150,300,0,Paid,11/9/2016 12:01,DETR,Y,TRUE,1,41.949318,-87.663691
-87.6262953,41.8741299,939,9/3/2016 21:50,604 S WABASH,V531023,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,CHEV,150,300,0,Paid,10/12/2016 21:00,VIOL,N,TRUE,1,41.8741299,-87.6262953
-87.6268919,41.8743952,940,9/4/2016 20:52,20 E HARRISON ST,R173587,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,NISS,150,300,0,Paid,10/5/2016 15:59,VIOL,N,TRUE,5,41.8743952,-87.6268919
-87.650461,41.8828838,941,9/12/2016 14:49,917 W WASHINGTON BLVD,E339182,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,9/29/2016 23:48,VIOL,N,TRUE,5,41.8828838,-87.650461
-87.6502114,41.8828877,942,9/12/2016 16:27,911 W WASHINGTON BLVD,K656065,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,JAGU,150,300,0,Paid,1/9/2017 16:54,FINL,N,TRUE,1,41.8828877,-87.6502114
-87.6327868,41.8743162,943,9/12/2016 12:23,161 W HARRISON,L296000,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,9/28/2016 10:30,VIOL,N,TRUE,2,41.8743162,-87.6327868
-87.6440223,41.877669,944,8/25/2016 13:10,310 S DESPLAINES,H589018,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,495,TOYT,150,300,0,Paid,9/14/2016 21:28,,N,TRUE,3,41.877669,-87.6440223
-87.6352722,41.8800872,945,9/13/2016 14:17,117 S FRANKLIN ST,3875TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Dismissed,12/20/2016 16:02,VIOL,Y,TRUE,14,41.8800872,-87.6352722
-87.6352722,41.8800872,946,9/13/2016 16:12,119 S FRANKLIN ST,882TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Dismissed,10/24/2016 11:28,,Y,TRUE,1,41.8800872,-87.6352722
-87.6477904,41.8781547,947,9/13/2016 12:42,810 W JACKSON BOULEVARD,1964588B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,12/30/2016 13:31,FINL,N,TRUE,6,41.8781547,-87.6477904
-87.6387877,41.8675244,948,9/14/2016 12:27,1101 S CANAL,Q717934,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,366,Notice,9/22/2016 1:49,FINL,N,TRUE,13,41.8675244,-87.6387877
-87.6294952,41.8750187,949,9/14/2016 12:42,500 S DEARBORN ST,90739T,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,INTL,150,300,0,Paid,10/25/2016 21:23,DETR,N,TRUE,2,41.8750187,-87.6294952
-87.6724245,41.8672328,950,9/8/2016 16:23,1850 W ROOSEVELT,WFIHERE,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,TOYT,150,300,0,Paid,1/15/2017 21:04,DETR,Y,TRUE,16,41.8672328,-87.6724245
-87.6371145,41.8891286,951,9/7/2016 7:44,355 W KINZIE ST,E185736,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,INFI,150,300,0,Paid,12/21/2016 9:56,DETR,Y,TRUE,1,41.8891286,-87.6371145
-87.6370845,41.8891294,952,9/7/2016 7:45,353 W KINZIE ST,S268677,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,JEEP,150,300,0,Paid,11/3/2016 14:11,VIOL,N,TRUE,2,41.8891294,-87.6370845
-87.6370845,41.8891294,953,9/7/2016 7:45,353 W KINZIE ST,AJD1,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,AUDI,150,300,150,Define,9/16/2016 21:07,,N,TRUE,2,41.8891294,-87.6370845
-87.6370544,41.8891301,954,9/7/2016 7:45,351 W KINZIE ST,R546987,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,FORD,150,300,0,Paid,11/28/2016 12:30,DETR,Y,TRUE,2,41.8891301,-87.6370544
-87.6554669,41.9463684,955,9/10/2016 1:24,3527 N CLARK,Q728495,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,19,CHEV,150,300,0,Dismissed,11/10/2016 10:33,VIOL,Y,TRUE,1,41.9463684,-87.6554669
-87.6567827,41.9648867,956,9/15/2016 10:51,4545 N BROADWAY,R482220,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MITS,150,300,0,Paid,10/20/2016 19:10,VIOL,N,TRUE,8,41.9648867,-87.6567827
-87.616004,41.892282,957,9/15/2016 12:17,440 E GRAND AVE,131598H,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,HINO,150,300,0,Paid,9/22/2016 22:36,,N,TRUE,1,41.892282,-87.616004
-87.6260801,41.867812,958,9/15/2016 12:10,1148 S WABASH,Z227755,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,VOLK,150,300,366,Notice,9/22/2016 3:07,SEIZ,N,TRUE,1,41.867812,-87.6260801
-87.676003,41.90978,959,9/14/2016 16:21,1549 N MILWAUKEE,R862942,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MAZD,150,300,0,Paid,9/16/2016 21:49,,N,TRUE,1,41.90978,-87.676003
-87.6715276,41.8496734,960,9/12/2016 1:13,2311 S BLUE ISLAND,76693Y,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,CHEV,150,300,0,Paid,10/3/2016 14:24,,N,TRUE,1,41.8496734,-87.6715276
-87.7565335,41.8872055,961,9/12/2016 17:30,5222 W LAKE,TONEZZ,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,CADI,150,300,0,Paid,11/4/2016 9:19,,N,TRUE,1,41.8872055,-87.7565335
-87.7292937,41.8803697,962,9/16/2016 10:14,4131 W MADISON ST,MDC7519,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,0,Paid,10/12/2016 21:26,VIOL,N,TRUE,1,41.8803697,-87.7292937
-87.633966,41.9048869,963,9/16/2016 13:05,1233 N WELLS,SNZ4077,NC,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHRY,150,300,0,Paid,9/29/2016 12:16,,N,TRUE,6,41.9048869,-87.633966
-87.6348038,41.9052486,964,9/16/2016 16:56,1246 N WELLS,P438027,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,BUIC,150,300,0,Dismissed,11/3/2016 13:32,VIOL,Y,TRUE,1,41.9052486,-87.6348038
-87.677544,41.9138636,965,9/16/2016 13:18,1740 N DAMEN,K134109,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HYUN,150,300,366,Notice,9/22/2016 4:00,SEIZ,N,TRUE,1,41.9138636,-87.677544
-87.6678366,41.8575834,966,9/16/2016 9:58,1641 W 18TH ST,1672154B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,9/25/2016 22:44,VIOL,N,TRUE,2,41.8575834,-87.6678366
-87.670743,41.857466,967,9/15/2016 21:59,1755 W 18TH ST,Z269928,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,JAGU,150,300,0,Paid,12/7/2016 16:08,FINL,N,TRUE,1,41.857466,-87.670743
-87.6561135,41.9178277,968,9/16/2016 21:02,1117 W ARMITAGE AV,DLW8909,MI,PAS,940060,PARK/STAND ON BICYCLE PATH,502,CHEV,150,300,0,Paid,9/23/2016 6:56,,N,TRUE,1,41.9178277,-87.6561135
-87.6573314,41.8578591,969,9/7/2016 20:41,1221 W 18TH,N237746,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,2,LNDR,150,300,0,Paid,10/25/2016 14:28,VIOL,N,TRUE,1,41.8578591,-87.6573314
-87.6724245,41.8672328,970,9/13/2016 10:17,1850 W ROOSEVELT,V658224,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,HOND,150,300,0,Paid,1/10/2017 13:27,SEIZ,N,TRUE,16,41.8672328,-87.6724245
-87.6724245,41.8672328,971,9/13/2016 10:20,1850 W ROOSEVELT,824S779,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,NISS,150,300,366,Notice,9/22/2016 4:15,FINL,N,TRUE,16,41.8672328,-87.6724245
-87.605566,41.8241919,972,9/11/2016 9:51,827 E PERSHING RD,X778245,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,2,CHEV,150,300,0,Paid,11/1/2016 20:59,DETR,N,TRUE,2,41.8241919,-87.605566
-87.6896114,41.933143,973,9/19/2016 8:49,2854 N ELSTON,93284PV,IL,DOM,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Paid,2/26/2017 22:19,FINL,N,TRUE,1,41.933143,-87.6896114
-87.720743,41.871977,974,9/11/2016 13:31,718 S INDEPENDENCE,64948W,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,150,Define,9/21/2016 21:07,,N,TRUE,1,41.871977,-87.720743
-87.6272778,41.8743808,975,9/20/2016 21:55,8 E HARRISON,Z653042,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,JEEP,150,300,0,Dismissed,11/14/2016 13:16,VIOL,Y,TRUE,3,41.8743808,-87.6272778
-87.6352722,41.8800872,976,9/20/2016 14:06,127 S FRANKLIN ST,2874TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,11/30/2016 15:18,DETR,Y,TRUE,1,41.8800872,-87.6352722
-87.6495356,41.8828561,977,9/20/2016 17:11,855 W WASHINGTON BLVD,5541BU,IL,BUL,940060,PARK/STAND ON BICYCLE PATH,498,MERC,150,300,150,Define,9/21/2016 21:09,,N,TRUE,1,41.8828561,-87.6495356
-87.6376242,41.8893438,978,9/20/2016 12:59,350 W KINZIE,R269954,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Dismissed,2/8/2017 14:24,,Y,TRUE,2,41.8893438,-87.6376242
-87.790699,41.9876308,979,9/20/2016 9:33,5841 N NORTHWEST HIGHWAY,13294L,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,PTRB,150,300,0,Paid,9/29/2016 21:24,,N,TRUE,1,41.9876308,-87.790699
-87.656452,41.991613,980,9/16/2016 19:02,6023 N KENMORE,466NBP,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,24,HOND,150,300,0,Dismissed,12/4/2016 13:11,,N,TRUE,1,41.991613,-87.656452
-87.6454462,41.8199232,981,9/21/2016 11:52,4101 S HALSTED ST,Z540702,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,BUIC,150,300,366,Notice,9/29/2016 2:24,SEIZ,N,TRUE,2,41.8199232,-87.6454462
-87.6294264,41.8821112,982,9/21/2016 10:09,4 N DEARBORN ST,BGRAT4,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,10/25/2016 9:27,VIOL,N,TRUE,1,41.8821112,-87.6294264
-87.647499,41.8780954,983,9/21/2016 12:53,804 W JACKSON BOULEVARD,E390723,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,SATR,150,300,0,Paid,10/28/2016 11:07,VIOL,N,TRUE,3,41.8780954,-87.647499
-87.6400389,41.8689103,984,9/21/2016 12:04,1100 S CANAL ST,99224F,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FLNR,150,300,150,Define,9/22/2016 21:08,,N,TRUE,1,41.8689103,-87.6400389
-87.6991737,41.8546977,985,9/21/2016 13:08,2000 S MARSHALL BOULEVARD,E542284,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Paid,11/13/2016 20:26,DETR,N,TRUE,3,41.8546977,-87.6991737
-87.6210935,41.8839461,986,9/21/2016 14:39,239 E RANDOLPH,115662H,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,ISU,150,300,0,Paid,11/23/2016 12:16,DETR,N,TRUE,1,41.8839461,-87.6210935
-87.6465823,41.9350886,987,9/20/2016 21:33,2907 N CLARK,N899443,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,CHEV,150,300,0,Paid,9/26/2016 16:03,,N,TRUE,1,41.9350886,-87.6465823
-87.6557316,41.8577793,988,9/17/2016 23:05,1165 W 18TH ST,Z641003,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,CHEV,150,300,366,Notice,9/29/2016 1:36,FINL,N,TRUE,1,41.8577793,-87.6557316
-87.6066947,41.8239199,989,9/18/2016 16:46,805 E PERSHING,N976001,IL,HCP,940060,PARK/STAND ON BICYCLE PATH,2,HYUN,150,300,150,Define,9/23/2016 21:07,,N,TRUE,1,41.8239199,-87.6066947
-87.6345458,41.9053057,990,9/19/2016 21:53,1247 N WELLS,Q434922,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,211,CHEV,150,300,0,Paid,10/13/2016 13:34,VIOL,N,TRUE,2,41.9053057,-87.6345458
-87.6477243,41.8781639,991,9/22/2016 13:53,806 W JACKSON BOULEVARD,96789PV,IL,DOM,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,366,Notice,9/29/2016 1:41,SEIZ,N,TRUE,5,41.8781639,-87.6477243
-87.6669747,42.007884,992,9/22/2016 7:07,1426 W MORSE AV,2447070,ME,TRS,940060,PARK/STAND ON BICYCLE PATH,498,FLNR,150,300,0,Paid,11/3/2016 21:17,VIOL,N,TRUE,1,42.007884,-87.6669747
-87.6640568,41.9401,993,9/22/2016 13:04,3206 N SOUTHPORT,Q354458,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,10/30/2016 12:23,VIOL,N,TRUE,1,41.9401,-87.6640568
-87.6734835,41.8668746,994,9/20/2016 10:49,1860 W ROOSEVELT,5814766,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,CHRY,150,300,0,Dismissed,10/25/2016 14:04,VIOL,Y,TRUE,3,41.8668746,-87.6734835
-87.6734835,41.8668746,995,9/20/2016 10:51,1860 W ROOSEVELT,Z620994,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,DODG,150,300,366,Notice,9/29/2016 2:16,SEIZ,N,TRUE,3,41.8668746,-87.6734835
-87.6734898,41.8668746,996,9/20/2016 10:52,1862 W ROSOEVELT,S756795,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,KIA,150,300,0,Paid,10/11/2016 17:04,VIOL,N,TRUE,1,41.8668746,-87.6734898
-87.7341922,41.8806449,997,9/17/2016 19:09,4328 W MADISON,N228878,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CADI,150,300,0,Dismissed,11/16/2016 9:33,VIOL,Y,TRUE,1,41.8806449,-87.7341922
-87.7318458,41.8803195,998,9/17/2016 22:41,4231 W MADISON,E920501,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,0,Dismissed,11/15/2016 10:50,VIOL,Y,TRUE,3,41.8803195,-87.7318458
-87.7266089,41.8811152,999,9/21/2016 12:50,4022 W MADISON,Z636230,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CADI,150,300,366,Notice,9/29/2016 2:17,SEIZ,N,TRUE,1,41.8811152,-87.7266089
-87.6991737,41.8546977,1000,9/23/2016 12:25,2000 S MARSHALL BOULEVARD,S474744,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MAZD,150,300,100,Notice,9/29/2016 1:56,,N,TRUE,3,41.8546977,-87.6991737
-87.633966,41.9048869,1001,9/23/2016 14:21,1233 N WELLS,Y734652,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,0,Paid,1/2/2017 9:39,DETR,Y,TRUE,6,41.9048869,-87.633966
-87.6392944,41.8696287,1002,9/24/2016 16:36,1021 S CANAL,Z473853,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,TOYT,150,300,366,Notice,9/29/2016 1:58,SEIZ,N,TRUE,1,41.8696287,-87.6392944
-87.6499587,41.953219,1003,9/23/2016 8:17,3916 N BROADWAY ST,1722529B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,366,Notice,9/29/2016 1:58,SEIZ,N,TRUE,1,41.953219,-87.6499587
