X,Y,Service Request No,Description,Type Code,Created Date,Location,Address,Latitude,Longitude
-87.6408517,41.8840768,17-03998046,plate XXXXXXX Apple green honda - Saturday - 9:39 AM,Vehicle Parked in a Bike Lane,17-Jun-17,131 N CLINTON ST,"131 N CLINTON ST , Chicago, IL",41.8840768,-87.6408517
-87.6431369,41.87404,17-04018692,- Sunday - 10:00 AM - 7 cars parked in the bike lane,Vehicle Parked in a Bike Lane,18-Jun-17,601 W HARRISON ST,"601 W HARRISON ST , Chicago, IL",41.87404,-87.6431369
-87.6411007,41.8792764,17-04018695,"- Sunday - 10:30 AM - Uber driver parked in the middle of the 2-direction ""protected"" lane",Vehicle Parked in a Bike Lane,18-Jun-17,201 S CLINTON ST,"201 S CLINTON ST , Chicago, IL",41.8792764,-87.6411007
-87.6281347,41.855855,17-04030527,- Sunday - 8:00 PM - 2 Sarpino's pizza delivery drivers parked in the bike lane,Vehicle Parked in a Bike Lane,18-Jun-17,1923 S ARCHER AVE,"1923 S ARCHER AVE , Chicago, IL",41.855855,-87.6281347
-87.6747233,41.9231014,17-04034139,- Monday - 6:00 AM - Budget truck in bike lane - 06/19/2017: https://tinyurl.com/061917-Budget-truck-1,Vehicle Parked in a Bike Lane,19-Jun-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6747233,41.9231014,17-04034189,- Monday - 6:00 AM - Budget rental truck (#2) parked in the bike lane - 06/19/2017: https://tinyurl.com/061917-Budget-truck-2-OK-2SP12,Vehicle Parked in a Bike Lane,19-Jun-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6724245,41.8672328,17-04034259,- Monday - 7:10 AM - Not surprisingly there is a vehicle standing in the bike lane - 06/19/2017 - https://XXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,19-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6747233,41.9231014,17-04038346,- Monday - 8:00 AM - Multiple Budget trucks illegally parked in NB Elston bike lane,Vehicle Parked in a Bike Lane,19-Jun-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6724245,41.8672328,17-04044059,"- Monday - 12:30 PM - 06/19/2017 - one vehicle parked partially blocking the bike lane with the front of the car; another vehicle completely blocking the blike lane near the bus stop.",Vehicle Parked in a Bike Lane,19-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6364728,41.884105,17-04044826,#NAME?,Vehicle Parked in a Bike Lane,19-Jun-17,123 N WACKER DR,"123 N WACKER DR , Chicago, IL",41.884105,-87.6364728
-87.6341061,41.8799139,17-04050716,- Monday - 8:25 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170619_082551s.jpg,Vehicle Parked in a Bike Lane,19-Jun-17,144 S WELLS ST,"144 S WELLS ST , Chicago, IL",41.8799139,-87.6341061
-87.6350389,41.8796828,17-04050789,- Monday - 4:06 PM - https://XXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,19-Jun-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6353842,41.8845957,17-04050843,- Monday - 4:09 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170619_160953s.jpg,Vehicle Parked in a Bike Lane,19-Jun-17,151 N FRANKLIN ST,"151 N FRANKLIN ST , Chicago, IL",41.8845957,-87.6353842
-87.6353041,41.8863762,17-04050908,"- Monday - 4:10 PM - Driver followed me for 3/4 mile, threatened and filmed me. https://dl.dropboxusercontent.com/u/29277495/Cycling/20170619_161057s.jpg",Vehicle Parked in a Bike Lane,19-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6464612,41.8325636,17-04057849,- Monday - 9:00 PM - 3 cars parked in bike lane,Vehicle Parked in a Bike Lane,19-Jun-17,3400 S HALSTED ST,"3400 S HALSTED ST , Chicago, IL",41.8325636,-87.6464612
-87.6733023,41.9226456,17-04066697,#NAME?,Vehicle Parked in a Bike Lane,20-Jun-17,2241 N ELSTON AVE,"2241 N ELSTON AVE , Chicago, IL",41.9226456,-87.6733023
-87.6724245,41.8672328,17-04068744,- Tuesday - 11:00 AM - 06/20/2017 - vehicle completely blocking the bike lane just west of CLB entrance.,Vehicle Parked in a Bike Lane,20-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.670637,41.8663982,17-04068850,- Tuesday - 11:00 AM - 06/20/2017 - Flash Taxi 1342 - https://tinyurl.com/062017-Flash-Taxi-1342,Vehicle Parked in a Bike Lane,20-Jun-17,1747 W ROOSEVELT RD,"1747 W ROOSEVELT RD , Chicago, IL",41.8663982,-87.670637
-87.6361675,41.8572509,17-04073098,- Tuesday - 9:00 AM - Asked the driver to move he refused. Contacted building management they refused to act,Vehicle Parked in a Bike Lane,20-Jun-17,329 W 18TH ST,"329 W 18TH ST , Chicago, IL",41.8572509,-87.6361675
-87.6322254,41.8889988,17-04077216,- Tuesday - 8:15 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170620_081523s.jpg,Vehicle Parked in a Bike Lane,20-Jun-17,135 W KINZIE ST,"135 W KINZIE ST , Chicago, IL",41.8889988,-87.6322254
-87.6421417,41.8949133,17-04077393,- Tuesday - 12:50 PM - 520 W Harrison St (Not Huron) https://dl.dropboxusercontent.com/u/29277495/Cycling/20170620_125437s.jpg,Vehicle Parked in a Bike Lane,20-Jun-17,520 W HURON ST,"520 W HURON ST , Chicago, IL",41.8949133,-87.6421417
-87.640414,41.8745832,17-04077397,- Tuesday - 12:50 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170620_125457s.jpg,Vehicle Parked in a Bike Lane,20-Jun-17,520 W HARRISON ST,"520 W HARRISON ST , Chicago, IL",41.8745832,-87.640414
-87.6352812,41.8806221,17-04077548,- Tuesday - 4:06 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170620_160603s.jpg https://dl.dropboxusercontent.com/u/29277495/Cycling/20170620_160603s1.jpg,Vehicle Parked in a Bike Lane,20-Jun-17,100 S FRANKLIN ST,"100 S FRANKLIN ST , Chicago, IL",41.8806221,-87.6352812
-87.6353041,41.8863762,17-04077621,- Tuesday - 4:09 PM - https://XXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,20-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.7091572,42.0049337,17-04080583,"east side of Kedzie just north of Pratt - Tuesday - 6:26 PM - caller drove by about 10 minutes ago and about 20 vehicles are parked in the bike lane,",Vehicle Parked in a Bike Lane,20-Jun-17,6800 N KEDZIE AVE,"6800 N KEDZIE AVE , Chicago, IL",42.0049337,-87.7091572
-87.7086886,42.0057197,17-04095491,"Monday,Tuesday,Wednesday - 6:00 AM",Vehicle Parked in a Bike Lane,21-Jun-17,6833 N KEDZIE AVE,"6833 N KEDZIE AVE , Chicago, IL",42.0057197,-87.7086886
-87.6748464,41.9232045,17-04097051,- Wednesday - 6:00 AM - 3 Budget rental trucks parked in the bike lane,Vehicle Parked in a Bike Lane,21-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6748464,41.9232045,17-04097056,- Tuesday - 4:45 PM - 1 Budget rental truck and 2 vehicles parked in the bike lane,Vehicle Parked in a Bike Lane,21-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6747233,41.9231014,17-04097148,- Wednesday - 6:00 AM - 1 Budget rental truck and 1 vehicle parked in the bike lane,Vehicle Parked in a Bike Lane,21-Jun-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6747233,41.9231014,17-04097151,- Tuesday - 4:30 PM - 06/20/2017: 1 Budget rental truck and 2 vehicles parked in the bike lane,Vehicle Parked in a Bike Lane,21-Jun-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6724245,41.8672328,17-04097267,- Wednesday - 7:30 AM - 06/21/2017: serial offender - https://XXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,21-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6622562,41.9103181,17-04101966,"- Tuesday,Wednesday - 8:00 AM",Vehicle Parked in a Bike Lane,21-Jun-17,1558 N ELSTON AVE,"1558 N ELSTON AVE , Chicago, IL",41.9103181,-87.6622562
-87.674583,41.922693,17-04101970,- Wednesday - 8:00 AM - Now Budget is parking their trucks in the bike lanes on BOTH sides of Elston. Someone needs to crack down on this violation of the law.,Vehicle Parked in a Bike Lane,21-Jun-17,2266 N ELSTON AVE,"2266 N ELSTON AVE , Chicago, IL",41.922693,-87.674583
-87.6431369,41.87404,17-04102981,- Wednesday - 10:30 AM - 7 cars parked in the bike lane,Vehicle Parked in a Bike Lane,21-Jun-17,601 W HARRISON ST,"601 W HARRISON ST , Chicago, IL",41.87404,-87.6431369
-87.6364728,41.884105,17-04102982,"- Wednesday - 10:30 AM - 2 delivery vans completely blocking the start of the Washington ""protected"" lane",Vehicle Parked in a Bike Lane,21-Jun-17,123 N WACKER DR,"123 N WACKER DR , Chicago, IL",41.884105,-87.6364728
-87.64622,41.8535751,17-04103053,- Wednesday - 10:00 AM - 18-wheel delivery truck unloading in the bike lane,Vehicle Parked in a Bike Lane,21-Jun-17,2119 S HALSTED ST,"2119 S HALSTED ST , Chicago, IL",41.8535751,-87.64622
-87.6748464,41.9232045,17-04104879,"- Monday,Tuesday,Wednesday,Thursday,Friday - 8:00 AM - Budget rental trucks parked in bike lane in morning and afternoon on both sides of street.",Vehicle Parked in a Bike Lane,21-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6401989,41.8890923,17-04106444,#NAME?,Vehicle Parked in a Bike Lane,21-Jun-17,406 W KINZIE ST,"406 W KINZIE ST , Chicago, IL",41.8890923,-87.6401989
-87.6806337,41.9260503,17-04108337,"- Monday,Tuesday,Wednesday,Thursday,Friday - 8:00 AM - construction workers for Midtown Athletic Club are parking their personal vehicles in the Elston Avenue bike lane.",Vehicle Parked in a Bike Lane,21-Jun-17,2444 N ELSTON AVE,"2444 N ELSTON AVE , Chicago, IL",41.9260503,-87.6806337
-87.6748464,41.9232045,17-04112106,"- Wednesday - 4:30 PM - A serious, recurring issue - https://tinyurl.com/602117-2300-N-Elston-pm 06/21/2017",Vehicle Parked in a Bike Lane,21-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6748464,41.9232045,17-04112110,- Wednesday - 4:30 PM - The other side of the street - 06/21/2017: https://XXXXXXX.XXX,Vehicle Parked in a Bike Lane,21-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6748464,41.9232045,17-04114677,"- Monday,Tuesday,Wednesday,Thursday,Friday - 6:00 PM - Budget rental trucks and cars consistenly parked north of the designated parking area where the bike lane replaces street parking",Vehicle Parked in a Bike Lane,21-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6747233,41.9231014,17-04126897,"- Thursday - 5:55 AM - 6/22/2017 (https://tinyurl.com/62217am-2295-N-Elston-Budget) - everyday, all day problem",Vehicle Parked in a Bike Lane,22-Jun-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6748464,41.9232045,17-04126902,- Thursday - 5:55 AM - 06/22/2017 (https://tinyurl.com/62217am-2300-N-Elston-Budget) - is anything ever going to be done about this location?,Vehicle Parked in a Bike Lane,22-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6733023,41.9226456,17-04127987,"ON ELSTON, JUST SOUTH OF FULLERTON - Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 7:30 AM AND 7:00PM - BUDGET TRUCK RENTAL IS PARKING TRUCKS IN THE BIKE LANE.",Vehicle Parked in a Bike Lane,22-Jun-17,2241 N ELSTON AVE,"2241 N ELSTON AVE , Chicago, IL",41.9226456,-87.6733023
-87.6733023,41.9226456,17-04128010,"- Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 8:00 AM - I see it on my morning commute around 8:00 am and again coming home around 7:00 pm.",Vehicle Parked in a Bike Lane,22-Jun-17,2241 N ELSTON AVE,"2241 N ELSTON AVE , Chicago, IL",41.9226456,-87.6733023
-87.7093305,42.0049907,17-04129874,#NAME?,Vehicle Parked in a Bike Lane,22-Jun-17,6819 N KEDZIE AVE,"6819 N KEDZIE AVE , Chicago, IL",42.0049907,-87.7093305
-87.6733023,41.9226456,17-04131467,"- Monday,Tuesday,Wednesday,Thursday,Friday - 5:30 PM - 5-7pm during evening rush hour, EVERY time I take Elston",Vehicle Parked in a Bike Lane,22-Jun-17,2241 N ELSTON AVE,"2241 N ELSTON AVE , Chicago, IL",41.9226456,-87.6733023
-87.6263198,41.8682264,17-04134884,"- ,Monday,Tuesday,Wednesday,Thursday,Friday - 9:00 AM",Vehicle Parked in a Bike Lane,22-Jun-17,1132 S WABASH AVE,"1132 S WABASH AVE , Chicago, IL",41.8682264,-87.6263198
-87.6350389,41.8796828,17-04139913,- Thursday - 4:31 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170622_163127s.jpg,Vehicle Parked in a Bike Lane,22-Jun-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6353041,41.8863762,17-04139920,- Thursday - 4:35 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170622_163503s.jpg,Vehicle Parked in a Bike Lane,22-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6290953,41.8882295,17-04150719,"Friday - 5:22 AM - taxi cab driver blocking bike lane with parked vehicle, refusing to move after biker's request.",Vehicle Parked in a Bike Lane,23-Jun-17,329 N DEARBORN ST,"329 N DEARBORN ST , Chicago, IL",41.8882295,-87.6290953
-87.640414,41.8745832,17-04160770,#NAME?,Vehicle Parked in a Bike Lane,23-Jun-17,520 W HARRISON ST,"520 W HARRISON ST , Chicago, IL",41.8745832,-87.640414
-87.6575109,41.9031756,17-04164880,"- Thursday,Friday - 6:00 PM - Cars are parking in the bike lane between the sidewalk and car parking in front of Estate restaurant",Vehicle Parked in a Bike Lane,23-Jun-17,1177 N ELSTON AVE,"1177 N ELSTON AVE , Chicago, IL",41.9031756,-87.6575109
-87.6670476,41.8805925,17-04202120,#NAME?,Vehicle Parked in a Bike Lane,25-Jun-17,1614 W OGDEN AVE,"1614 W OGDEN AVE , Chicago, IL",41.8805925,-87.6670476
-87.6369995,41.9167696,17-04218516,"- Monday - 6:25 AM - Cab 4218 parked in bike lane, i have a photo",Vehicle Parked in a Bike Lane,26-Jun-17,1900 N LINCOLN AVE,"1900 N LINCOLN AVE , Chicago, IL",41.9167696,-87.6369995
-87.6353041,41.8863762,17-04232835,- Monday - 4:08 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170626_160827s.jpg,Vehicle Parked in a Bike Lane,26-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6353041,41.8863762,17-04232903,- Monday - 4:08 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170626_160837s.jpg,Vehicle Parked in a Bike Lane,26-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.7232851,41.78618,17-04237895,"- ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 6:00 PM",Vehicle Parked in a Bike Lane,26-Jun-17,4000 W 59TH ST,"4000 W 59TH ST , Chicago, IL",41.78618,-87.7232851
-87.7065504,41.9126744,17-04238052,- Monday - 8:00 PM - Moving truck,Vehicle Parked in a Bike Lane,26-Jun-17,1723 N KEDZIE AVE,"1723 N KEDZIE AVE , Chicago, IL",41.9126744,-87.7065504
-87.647807,41.887079,17-04242535,#NAME?,Vehicle Parked in a Bike Lane,27-Jun-17,306 N HALSTED ST,"306 N HALSTED ST , Chicago, IL",41.887079,-87.647807
-87.6724245,41.8672328,17-04246742,- Monday - 7:30 AM - 06/26/2017: Vehicle standing in bike lane for 15 minutes or so waiting for a parking spot to open.,Vehicle Parked in a Bike Lane,27-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-04246754,- Tuesday - 7:30 AM - 06/27/2017: Vehicle standing in bike lane for 15 minutes or so waiting for a parking spot to open.,Vehicle Parked in a Bike Lane,27-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.7078126,41.9365503,17-04259471,#NAME?,Vehicle Parked in a Bike Lane,27-Jun-17,3030 N KEDZIE AVE,"3030 N KEDZIE AVE , Chicago, IL",41.9365503,-87.7078126
-87.6350389,41.8796828,17-04259972,- Tuesday - 4:06 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170627_160631s.jpg,Vehicle Parked in a Bike Lane,27-Jun-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6353041,41.8863762,17-04260023,- Tuesday - 4:10 PM - https://XXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,27-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6748464,41.9232045,17-04271200,- Tuesday - 4:20 PM - vehicle (but not a Budget truck!!!!!!) parked in the bike lane,Vehicle Parked in a Bike Lane,28-Jun-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.686162,41.930211,17-04271260,#NAME?,Vehicle Parked in a Bike Lane,28-Jun-17,2310 W LOGAN BLVD,"2310 W LOGAN BLVD , Chicago, IL",41.930211,-87.686162
-87.6336286,41.8744752,17-04271970,"Monday,Tuesday,Wednesday,Thursday,Friday - 7:45 AM",Vehicle Parked in a Bike Lane,28-Jun-17,200 W HARRISON ST,"200 W HARRISON ST , Chicago, IL",41.8744752,-87.6336286
-87.6337657,41.8784233,17-04285517,- Wednesday - 8:20 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170628_082040s.jpg,Vehicle Parked in a Bike Lane,28-Jun-17,260 S WELLS ST,"260 S WELLS ST , Chicago, IL",41.8784233,-87.6337657
-87.6352722,41.8800872,17-04285570,- Wednesday - 4:51 PM - https://XXXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,28-Jun-17,121 S FRANKLIN ST,"121 S FRANKLIN ST , Chicago, IL",41.8800872,-87.6352722
-87.6353041,41.8863762,17-04285573,- Wednesday - 4:54 PM - https://XXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,28-Jun-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6531857,41.8950267,17-04285628,"- Monday,Tuesday,Wednesday,Thursday,Friday - 5:00 PM",Vehicle Parked in a Bike Lane,28-Jun-17,729 N MILWAUKEE AVE,"729 N MILWAUKEE AVE , Chicago, IL",41.8950267,-87.6531857
-87.6353869,41.8866877,17-04285666,- Wednesday - 4:54 PM - https://XXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,28-Jun-17,285 N FRANKLIN ST,"285 N FRANKLIN ST , Chicago, IL",41.8866877,-87.6353869
-87.6747233,41.9231014,17-04286313,- Wednesday - 4:30 PM - Budget rental truck in parked in the bike lane - 06/28/2017 (https://tinyurl.com/062817-1630-2295-N-Elston-Budg),Vehicle Parked in a Bike Lane,28-Jun-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6474141,41.8909202,17-04297854,#NAME?,Vehicle Parked in a Bike Lane,29-Jun-17,494 N MILWAUKEE AVE,"494 N MILWAUKEE AVE , Chicago, IL",41.8909202,-87.6474141
-87.6471947,41.8907666,17-04297959,#NAME?,Vehicle Parked in a Bike Lane,29-Jun-17,488 N MILWAUKEE AVE,"488 N MILWAUKEE AVE , Chicago, IL",41.8907666,-87.6471947
-87.6343607,41.9338111,17-04309654,- Thursday - 6:00 AM - Car was parked on Lincoln Park pedestrian and cycle path. Plenty of parking was available on the street.,Vehicle Parked in a Bike Lane,29-Jun-17,141 W DIVERSEY DR,"141 W DIVERSEY DR , Chicago, IL",41.9338111,-87.6343607
-87.6724245,41.8672328,17-04321021,- Friday - 7:25 AM - 06/30/2017 - serial offender XX XXX XXXX (https://XXXXXXXXXXX.XXX),Vehicle Parked in a Bike Lane,30-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6413883,41.8891698,17-04333827,"- Monday,Tuesday,Wednesday,Thursday,Friday - 5:00 PM - Curbs not bollards",Vehicle Parked in a Bike Lane,30-Jun-17,550 W KINZIE ST,"550 W KINZIE ST , Chicago, IL",41.8891698,-87.6413883
-87.642072,41.889163,17-04334520,"- Monday,Tuesday,Wednesday,Thursday,Friday - 12:00 PM - Cars are frequently stopped or parked in the lane on the south side of the street throughout the day, forcing bicyclists to merge into the car lane to pass.",Vehicle Parked in a Bike Lane,30-Jun-17,572 W KINZIE ST,"572 W KINZIE ST , Chicago, IL",41.889163,-87.642072
-87.652309,41.894511,17-04379915,"- Sunday - 8:00 PM - Cracked at 695 (695 N Milwaukee) parishioners every Sunday park in the bike lane causing unsafe conditions for both bikers, pedestrians and other cars. Every Sunday night the same thing happens.",Vehicle Parked in a Bike Lane,2-Jul-17,701 N MILWAUKEE AVE,"701 N MILWAUKEE AVE , Chicago, IL",41.894511,-87.652309
-87.6672974,41.8808957,17-04380710,"- Sunday - 10:00 AM - During service times for the Christ Temple Apostolic Faith Church, cars are parked bumper to bumper in the bike lane on the west side of Ogden from Ashland to Adams.",Vehicle Parked in a Bike Lane,2-Jul-17,14 S ASHLAND AVE,"14 S ASHLAND AVE , Chicago, IL",41.8808957,-87.6672974
-87.673827,41.9232495,17-04401875,"- ,Monday - 6:15 PM",Vehicle Parked in a Bike Lane,3-Jul-17,2265 N ELSTON AVE,"2265 N ELSTON AVE , Chicago, IL",41.9232495,-87.673827
-87.592094,41.795603,17-04402610,BETWEEN DORCHESTER AND KENWOOD - Monday - 6:55 PM - 3 CARS,Vehicle Parked in a Bike Lane,3-Jul-17,1400 E 55TH ST,"1400 E 55TH ST , Chicago, IL",41.795603,-87.592094
-87.6216601,41.83836,17-04402681,"- ,Monday,Tuesday,Friday,Saturday,Sunday - 6:00 PM",Vehicle Parked in a Bike Lane,3-Jul-17,218 E 31ST ST,"218 E 31ST ST , Chicago, IL",41.83836,-87.6216601
-87.6469594,41.8905208,17-04436858,#NAME?,Vehicle Parked in a Bike Lane,5-Jul-17,478 N MILWAUKEE AVE,"478 N MILWAUKEE AVE , Chicago, IL",41.8905208,-87.6469594
-87.7314989,41.9618372,17-04437063,#NAME?,Vehicle Parked in a Bike Lane,5-Jul-17,4454 N ELSTON AVE,"4454 N ELSTON AVE , Chicago, IL",41.9618372,-87.7314989
-87.7314989,41.9618372,17-04437124,- Saturday - 2:00 PM - five cars lined up for car wash,Vehicle Parked in a Bike Lane,5-Jul-17,4454 N ELSTON AVE,"4454 N ELSTON AVE , Chicago, IL",41.9618372,-87.7314989
-87.6478197,41.8913263,17-04437195,#NAME?,Vehicle Parked in a Bike Lane,5-Jul-17,504 N MILWAUKEE AVE,"504 N MILWAUKEE AVE , Chicago, IL",41.8913263,-87.6478197
-87.6298721,41.88606,17-04445004,Wednesday - 9:35 PM,Vehicle Parked in a Bike Lane,5-Jul-17,200 N DEARBORN ST,"200 N DEARBORN ST , Chicago, IL",41.88606,-87.6298721
-87.6946025,41.9463317,17-04462587,#NAME?,Vehicle Parked in a Bike Lane,7-Jul-17,2633 W ADDISON ST,"2633 W ADDISON ST , Chicago, IL",41.9463317,-87.6946025
-87.681243,41.9264274,17-04462969,"- Monday,Tuesday,Wednesday,Thursday,Friday - 8:00 AM - multiple construction vehicles parked in bike lane from Midtown Athletic",Vehicle Parked in a Bike Lane,7-Jul-17,2502 N ELSTON AVE,"2502 N ELSTON AVE , Chicago, IL",41.9264274,-87.681243
-87.6341061,41.8799139,17-04474007,- Friday - 8:16 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170707_081601s.jpg,Vehicle Parked in a Bike Lane,7-Jul-17,144 S WELLS ST,"144 S WELLS ST , Chicago, IL",41.8799139,-87.6341061
-87.6337657,41.8784233,17-04474127,- Friday - 8:17 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170707_081733s.jpg,Vehicle Parked in a Bike Lane,7-Jul-17,260 S WELLS ST,"260 S WELLS ST , Chicago, IL",41.8784233,-87.6337657
-87.62682,41.8830478,17-04474130,- Wednesday - 11:47 AM - https://XXXXXXXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,7-Jul-17,25 E WASHINGTON ST,"25 E WASHINGTON ST , Chicago, IL",41.8830478,-87.62682
-87.6295248,41.8863032,17-04474183,"- Wednesday - 4:12 PM - 225 N Franklin, Not Dearborn. Website won't accept 225 N Franklin. https://dl.dropboxusercontent.com/u/29277495/Cycling/20170705_161232s.jpg",Vehicle Parked in a Bike Lane,7-Jul-17,225 N DEARBORN ST,"225 N DEARBORN ST , Chicago, IL",41.8863032,-87.6295248
-87.6349612,41.8823042,17-04474240,- Thursday - 4:10 PM - https://XXXXXXXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,7-Jul-17,1 N FRANKLIN ST,"1 N FRANKLIN ST , Chicago, IL",41.8823042,-87.6349612
-87.6353041,41.8863762,17-04474243,- Thursday - 4:13 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170706_161302s.jpg,Vehicle Parked in a Bike Lane,7-Jul-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6670476,41.8805925,17-04519684,#NAME?,Vehicle Parked in a Bike Lane,9-Jul-17,1614 W OGDEN AVE,"1614 W OGDEN AVE , Chicago, IL",41.8805925,-87.6670476
-87.6675559,41.8801672,12-01165603,bike lane - blocked by cars - afternoons 7 days a week - 911 not responding,Police Miscellaneous,28-Jun-12,1634 W OGDEN AVE,"1634 W OGDEN AVE , Chicago, IL",41.8801672,-87.6675559
-87.6796398,41.8720381,12-01476223,BIKE LANES - CALLER IS UPSET THAT PEOPLE AND BUSINESS OWNER'S ARE PARKING IN THE BIKE LANES AND THEY SHOULD BE TICKETED AND FINED- CALLER WANTS A CALL BACK,A Citizen Comment,18-Aug-12,2111 W LEXINGTON ST,"2111 W LEXINGTON ST , Chicago, IL",41.8720381,-87.6796398
-87.6634695,41.9011765,12-01946856,public street & bike lane - blocked by cars - Thursday nights & more - valet parkers - from restaurant,Police Miscellaneous,29-Nov-12,1070 N MILWAUKEE AVE,"1070 N MILWAUKEE AVE , Chicago, IL",41.9011765,-87.6634695
-87.6671964,41.8804621,12-01946857,public street & bike lane - blocked by cars - Wednesday nights & more,Police Miscellaneous,29-Nov-12,1620 W OGDEN AVE,"1620 W OGDEN AVE , Chicago, IL",41.8804621,-87.6671964
